R2	RMSE	NRMSE	Sampling
0.915730177734994	8.375864314915257	31.94760871522936	2
0.9143701032777305	8.3516969466165	31.85542842229999	3
0.9164102243430449	8.341424762154903	31.81624778165311	4
0.9157169379521493	8.376339618825927	31.949421641369042	5
0.9152689083715261	8.414889623048403	32.096460848854406	6
0.9166963855699639	8.33917270403211	31.807657877494467	7
0.9163559536734328	8.366329387187982	31.91124015328686	8
0.9162398225400428	8.36895682494113	31.921261847777746	9
0.915306162595768	8.398054785677926	32.032248634224956	10
0.9153466021871622	8.42535790930078	32.13638947001347	11
0.9154511010779398	8.423297064528166	32.12852890065096	12
0.9149594537834298	8.420489375896317	32.117819684929216	13
0.9153873639259446	8.45264232896471	32.24045896429755	14
0.9147047346860702	8.426075753129641	32.13912750311678	15
0.915274257577727	8.406152809897348	32.06313649240907	16
0.9140864017870323	8.439364426279859	32.189813774310515	17
0.9139084018669502	8.494191414365853	32.39893740580091	18
0.91396918259044	8.45444436979164	32.2473323916912	19
0.9132118274924107	8.405929546235068	32.06228490983148	20
0.9164223547396687	8.39743823025357	32.0298969400346	21
0.9120472125127799	8.632271076132088	32.92560723231463	22
0.9123891706136062	8.45213432638401	32.23852131737966	23
0.9093651810776044	8.812052480691959	33.61133777321239	24
0.9191863614998115	8.004894623638775	30.532638976404215	25
0.9087011132929479	9.079293510331704	34.63066085756348	26
0.9142102816625698	8.319395686325088	31.732223462668404	27
0.9139487200762483	8.24951134655197	31.46566738457889	28
0.9065826848149416	8.625125730991138	32.89835312669453	29
0.9120407097965408	8.564507744890339	32.6671412029764	30
0.9144685399189445	8.689122943223945	33.142454250878025	31
0.9040927451477851	9.17236431595284	34.98565582512765	32
0.9086678885360352	8.381317313505399	31.968407794432725	33
0.9173154470517157	7.683683048679235	29.307458944137448	34
0.9169003718010574	7.744606529881715	29.539836101389206	35
0.899270523386502	8.393210296223346	32.01377055868541	36
0.866741574261657	9.475563810454416	36.14213334778074	37
0.9053412272424334	8.944202896840077	34.11539199710147	38
0.9103460885659068	9.04525756636365	34.50083938729342	39
0.9083293611944849	9.141392472881618	34.86752159008913	40
0.8929860008140125	9.496812890081566	36.22318256920594	41
0.8706566512290305	10.03129937301766	38.261845610823535	42
0.9061149920490661	7.801099475606619	29.75531410548916	43
0.9218028857091622	7.49927884786018	28.604095920130373	44
0.929959996888489	7.166793483805863	27.335914880541104	45
0.9323948577076923	6.5887673649153085	25.13118094751715	46
0.9124101335866739	7.322933326039407	27.93147068194682	47
0.8797280148730902	8.326444826736866	31.759110619764918	48
0.84322800668506	9.506810784041651	36.261316998347105	49
0.8616364545903328	9.826294782984279	37.47990763033958	50
0.8941153736908781	8.24131610561832	31.43440871791102	60
0.7935865345488302	10.883438912538569	41.51211561948535	70
0.9114026043412282	8.454443380710243	32.247328619091235	80
0.7569649657444919	15.024474012912785	57.30704305487856	90
0.7074772487654762	18.212165865090608	69.46568461939776	100
