400	0.13189	0.069	0.11938	0.0071997	0.042783	0.045843	0.010848	0.046277	0.036735	0.028555	0.16022	0.093494	0.079288	0.051447	0.0065863	0.0072325	0.028146	0.0049919	0.0081766	0.025131	0.014553	0.12576	0.01454	0.12929	0.010526	0.0069067	0.10318	0.01525	0.0098652	0.016159	0.019336	0.015615	0.027976	0.017998	0.037575	0.048566	0.031385	0.052082	0.059833	0.085091	0.086609	0.076007	0.077312	0.10962	0.11356	0.030776	0.025561	0.038452	0.023507	0.032759	0.042901	0.032744	0.0053236	0.017886	0.0053511	0.0058809	0.0035881	0.0090853	0.0044178	0.0088313	0.015326	0.0090383	0.019335	0.0032751	0.0024973	0.016877	0.022504	0.00053567	0.017058	0.016107	0.0084935	0.0077351	0.010067	0.011429	0.013218	0.0041244	0.0056958	0.0029745	0.0026969	0.0065028	0.0056616
401	0.13564	0.072855	0.12336	0.0081843	0.045615	0.04864	0.011386	0.048509	0.040097	0.030937	0.1638	0.097301	0.081541	0.052909	0.007326	0.0076181	0.030494	0.0051458	0.0086439	0.026535	0.015786	0.12782	0.015503	0.13312	0.011237	0.0071622	0.10511	0.016646	0.010635	0.015975	0.019116	0.015472	0.028468	0.018619	0.038416	0.048233	0.032124	0.052628	0.06146	0.086485	0.090244	0.080156	0.080846	0.11422	0.11623	0.031877	0.027054	0.039036	0.023507	0.032759	0.042336	0.032114	0.0054298	0.018749	0.0054772	0.0064191	0.0039214	0.0088115	0.0042847	0.0088516	0.015168	0.0089253	0.019093	0.002493	0.0025089	0.017607	0.022453	0.00059963	0.017297	0.016125	0.0085924	0.0077085	0.010196	0.011235	0.013128	0.0037934	0.0059277	0.0030882	0.0029846	0.0067273	0.0058432
402	0.13938	0.07671	0.12733	0.0091689	0.048447	0.051436	0.011923	0.050741	0.043459	0.033318	0.16739	0.10111	0.083793	0.05437	0.0080657	0.0080037	0.032841	0.0052998	0.0091112	0.027939	0.017019	0.12988	0.016465	0.13695	0.011947	0.0074177	0.10705	0.018041	0.011405	0.015791	0.018896	0.01533	0.02896	0.019241	0.039256	0.0479	0.032864	0.053173	0.063087	0.087879	0.093878	0.084305	0.084381	0.11882	0.11891	0.032977	0.028548	0.03962	0.023507	0.032759	0.041772	0.031485	0.0055361	0.019612	0.0056032	0.0069573	0.0042547	0.0085377	0.0041515	0.008872	0.015011	0.0088122	0.018851	0.0017109	0.0025204	0.018336	0.022401	0.00066359	0.017536	0.016144	0.0086913	0.0076819	0.010325	0.011041	0.013037	0.0034623	0.0061597	0.003202	0.0032724	0.0069518	0.0060247
403	0.143	0.080702	0.13126	0.0098968	0.051529	0.053918	0.012743	0.053382	0.047083	0.035742	0.17093	0.1046	0.085768	0.056114	0.0086102	0.0082899	0.035231	0.0054633	0.0097381	0.029216	0.018191	0.1317	0.017534	0.14001	0.012404	0.0076285	0.1088	0.019595	0.012326	0.015576	0.018702	0.015173	0.029331	0.019764	0.040039	0.047301	0.03352	0.053605	0.06465	0.08911	0.097701	0.088799	0.088239	0.12366	0.12171	0.034157	0.030363	0.040129	0.022854	0.032194	0.041207	0.031485	0.0055941	0.020859	0.0057151	0.0078279	0.0046499	0.0086171	0.0040719	0.0085855	0.014526	0.008585	0.018594	0.0014867	0.0027511	0.018658	0.02235	0.00080371	0.017476	0.016107	0.0084482	0.0075686	0.010093	0.010965	0.012744	0.0038173	0.00629	0.0024451	0.0032913	0.0069438	0.006369
404	0.14663	0.084694	0.13519	0.010625	0.05461	0.056399	0.013563	0.056022	0.050708	0.038166	0.17447	0.10809	0.087742	0.057858	0.0091547	0.0085761	0.03762	0.0056268	0.010365	0.030494	0.019362	0.13352	0.018603	0.14308	0.012861	0.0078392	0.11055	0.021148	0.013247	0.015361	0.018508	0.015015	0.029702	0.020287	0.040823	0.046702	0.034176	0.054037	0.066213	0.090341	0.10152	0.093294	0.092097	0.1285	0.12451	0.035336	0.032179	0.040637	0.022201	0.031629	0.040643	0.031485	0.005652	0.022106	0.0058269	0.0086984	0.0050451	0.0086964	0.0039922	0.0082989	0.014042	0.0083577	0.018338	0.0012625	0.0029817	0.01898	0.022298	0.00094384	0.017416	0.01607	0.0082051	0.0074553	0.0098604	0.01089	0.01245	0.0041722	0.0064203	0.0016882	0.0033103	0.0069358	0.0067133
405	0.15044	0.089425	0.13936	0.011729	0.058296	0.059406	0.014373	0.059152	0.055696	0.041504	0.17858	0.11209	0.090022	0.059361	0.0097488	0.0091662	0.04091	0.0059196	0.011106	0.032042	0.020468	0.13539	0.01981	0.14662	0.013729	0.0081584	0.11223	0.022997	0.014176	0.015169	0.018236	0.014811	0.030013	0.020913	0.041736	0.04617	0.034655	0.054287	0.067773	0.091607	0.1054	0.098386	0.096076	0.13341	0.12685	0.036297	0.033977	0.041014	0.022201	0.031065	0.040078	0.030855	0.0059823	0.023744	0.0062818	0.0098879	0.0054863	0.0085585	0.0038675	0.0078648	0.013695	0.008272	0.018129	0.0009718	0.0015654	0.019706	0.022479	0.00094602	0.017577	0.016014	0.0079578	0.0073537	0.0097261	0.010705	0.012048	0.0045484	0.0066341	0.00094417	0.0019877	0.0049507	0.0067211
406	0.15424	0.094157	0.14353	0.012833	0.061983	0.062412	0.015183	0.062282	0.060684	0.044842	0.18269	0.11609	0.092302	0.060864	0.010343	0.0097564	0.0442	0.0062124	0.011846	0.03359	0.021575	0.13726	0.021017	0.15016	0.014597	0.0084776	0.11391	0.024847	0.015104	0.014977	0.017963	0.014606	0.030324	0.021539	0.042648	0.045639	0.035133	0.054537	0.069334	0.092872	0.10929	0.10348	0.10006	0.13832	0.12919	0.037258	0.035775	0.041392	0.022201	0.0305	0.039514	0.030225	0.0063125	0.025381	0.0067366	0.011077	0.0059274	0.0084206	0.0037429	0.0074306	0.013348	0.0081863	0.01792	0.00068112	0.0001491	0.020432	0.02266	0.0009482	0.017739	0.015959	0.0077105	0.0072522	0.0095917	0.01052	0.011646	0.0049245	0.0068479	0.00020018	0.00066506	0.0029655	0.0067288
407	0.15825	0.098818	0.14743	0.01431	0.065684	0.065031	0.015974	0.064896	0.065664	0.047752	0.18634	0.12024	0.094144	0.062298	0.011219	0.010166	0.047068	0.0064809	0.012538	0.035	0.022863	0.13853	0.022164	0.15334	0.015338	0.0087495	0.11537	0.026953	0.016324	0.014756	0.017658	0.014342	0.0305	0.022072	0.043246	0.044966	0.035709	0.0546	0.070469	0.093954	0.11333	0.10873	0.10438	0.14361	0.13146	0.038361	0.037682	0.041777	0.022201	0.029935	0.038385	0.030225	0.0062692	0.02693	0.0070616	0.012448	0.0065105	0.0083153	0.00373	0.007288	0.012931	0.0079751	0.017517	0.0004581	0.00026311	0.021264	0.022898	0.00089373	0.017517	0.015959	0.0076928	0.0070024	0.0094076	0.010272	0.011358	0.0055621	0.0047933	0.00064132	0.00055375	0.002252	0.0046946
408	0.16226	0.10348	0.15134	0.015788	0.069386	0.067651	0.016764	0.067509	0.070644	0.050662	0.18999	0.12439	0.095986	0.063732	0.012096	0.010575	0.049937	0.0067493	0.01323	0.036409	0.024151	0.13981	0.023312	0.15652	0.016079	0.0090213	0.11684	0.029058	0.017543	0.014535	0.017353	0.014078	0.030676	0.022606	0.043843	0.044293	0.036284	0.054663	0.071605	0.095035	0.11737	0.11399	0.1087	0.1489	0.13373	0.039465	0.039589	0.042162	0.022201	0.02937	0.037256	0.030225	0.0062259	0.028478	0.0073865	0.013818	0.0070936	0.00821	0.0037171	0.0071453	0.012515	0.007764	0.017114	0.00023508	0.00037711	0.022096	0.023135	0.00083926	0.017296	0.015959	0.0076751	0.0067525	0.0092235	0.010023	0.011071	0.0061996	0.0027388	0.0010825	0.00044245	0.0015385	0.0026603
409	0.16628	0.1086	0.15545	0.017104	0.073085	0.070659	0.017657	0.070426	0.076158	0.054082	0.19355	0.12853	0.098248	0.064852	0.012834	0.011059	0.053308	0.0070749	0.014158	0.037846	0.025656	0.14095	0.024825	0.15927	0.016896	0.0093217	0.1182	0.031443	0.01875	0.014256	0.01702	0.013886	0.030997	0.023111	0.044406	0.04364	0.036495	0.054663	0.072863	0.095696	0.12099	0.11905	0.11259	0.15368	0.13576	0.040395	0.041399	0.042357	0.022201	0.02937	0.036691	0.029596	0.0065263	0.029816	0.0078755	0.014952	0.0081689	0.0081165	0.0033213	0.0068611	0.012602	0.0075808	0.017133	0.00029261	0.00063879	0.022353	0.023764	0.00089155	0.017396	0.015959	0.0074438	0.0066006	0.0091082	0.010023	0.010834	0.0065939	0.0030387	0.0014732	0.0010546	0.00097393	0.0030837
410	0.1703	0.11372	0.15957	0.018421	0.076784	0.073667	0.018551	0.073344	0.081673	0.057502	0.19712	0.13267	0.10051	0.065972	0.013572	0.011542	0.056679	0.0074005	0.015086	0.039283	0.027161	0.14208	0.026337	0.16202	0.017712	0.0096221	0.11956	0.033828	0.019957	0.013977	0.016687	0.013694	0.031318	0.023617	0.044968	0.042987	0.036705	0.054663	0.074121	0.096357	0.12461	0.12412	0.11648	0.15845	0.13779	0.041325	0.043209	0.042552	0.022201	0.02937	0.036127	0.028966	0.0068266	0.031154	0.0083645	0.016086	0.0092442	0.0080231	0.0029256	0.0065769	0.012689	0.0073975	0.017153	0.00035013	0.00090047	0.02261	0.024393	0.00094384	0.017496	0.015959	0.0072125	0.0064486	0.0089928	0.010023	0.010597	0.0069882	0.0033385	0.0018639	0.0016667	0.00040935	0.003507
411	0.17349	0.11737	0.16237	0.020057	0.07991	0.07612	0.019169	0.075606	0.08655	0.060567	0.19988	0.13612	0.10192	0.067053	0.014296	0.011983	0.059701	0.0076379	0.015852	0.040352	0.028505	0.14274	0.027312	0.16448	0.018411	0.0097797	0.12053	0.035848	0.021072	0.013866	0.016534	0.013554	0.03139	0.024032	0.045492	0.042305	0.03696	0.054726	0.075072	0.09714	0.12785	0.12902	0.12007	0.16276	0.13923	0.042051	0.044861	0.042699	0.021548	0.028805	0.035562	0.028966	0.0073233	0.032461	0.0089952	0.017492	0.0096321	0.0081355	0.0030087	0.006458	0.012602	0.0072148	0.016997	0.00028706	0.0012639	0.022954	0.025386	0.001467	0.017741	0.015795	0.0071548	0.0064486	0.0088003	0.0098421	0.010405	0.0073697	0.002427	0.002382	0.0022617	0.00028902	0.0018702
412	0.17669	0.12102	0.16517	0.021693	0.083037	0.078573	0.019787	0.077869	0.091427	0.063633	0.20264	0.13957	0.10333	0.068133	0.015019	0.012425	0.062722	0.0078752	0.016618	0.04142	0.02985	0.1434	0.028286	0.16694	0.01911	0.0099374	0.1215	0.037868	0.022187	0.013754	0.016382	0.013413	0.031462	0.024447	0.046015	0.041623	0.037215	0.054789	0.076023	0.097923	0.13109	0.13392	0.12366	0.16707	0.14068	0.042777	0.046513	0.042847	0.020895	0.028241	0.034998	0.028966	0.00782	0.033768	0.0096259	0.018899	0.01002	0.0082479	0.0030918	0.006339	0.012515	0.0070321	0.01684	0.00022399	0.0016273	0.023297	0.02638	0.0019902	0.017986	0.015632	0.0070972	0.0064486	0.0086079	0.0096608	0.010214	0.0077511	0.0015155	0.0029001	0.0028567	0.00016869	0.00023331
413	0.17979	0.1249	0.16808	0.022822	0.086006	0.080709	0.020494	0.080176	0.096535	0.066702	0.20452	0.14286	0.10453	0.069249	0.015858	0.012823	0.065748	0.0081861	0.017357	0.042346	0.031252	0.14406	0.029368	0.16849	0.019794	0.010124	0.12235	0.040178	0.023314	0.013613	0.016214	0.013306	0.031645	0.024847	0.046443	0.04129	0.037561	0.054915	0.076729	0.098376	0.13355	0.13855	0.12688	0.17081	0.14198	0.043478	0.047891	0.042896	0.020895	0.027676	0.034998	0.028336	0.0085144	0.034934	0.010066	0.020577	0.010391	0.0079285	0.0032566	0.0064129	0.0125	0.0069521	0.016278	0.00017382	0.0020681	0.023818	0.027097	0.0021724	0.018132	0.015384	0.0068987	0.0063608	0.0086079	0.0095292	0.010097	0.0083562	0.00091901	0.003284	0.0035313	0.0011149	0.00051468
414	0.1829	0.12878	0.17098	0.023951	0.088975	0.082846	0.021202	0.082483	0.10164	0.069772	0.20641	0.14615	0.10573	0.070365	0.016697	0.013222	0.068774	0.0084969	0.018096	0.043272	0.032655	0.14472	0.030449	0.17005	0.020477	0.01031	0.12319	0.042488	0.02444	0.013472	0.016046	0.013199	0.031827	0.025248	0.046871	0.040958	0.037907	0.055041	0.077436	0.098829	0.13601	0.14317	0.13009	0.17454	0.14329	0.044179	0.049269	0.042946	0.020895	0.027111	0.034998	0.027706	0.0092088	0.0361	0.010506	0.022256	0.010761	0.0076092	0.0034214	0.0064867	0.012486	0.006872	0.015716	0.00012366	0.0025088	0.024339	0.027814	0.0023545	0.018278	0.015136	0.0067002	0.0062729	0.0086079	0.0093976	0.0099812	0.0089612	0.00032252	0.0036679	0.0042059	0.0020611	0.00079605
415	0.18524	0.13197	0.17297	0.024985	0.09172	0.084599	0.021524	0.084129	0.10629	0.072095	0.20832	0.14889	0.10672	0.071268	0.017398	0.013727	0.071064	0.0087694	0.01881	0.044188	0.033782	0.14506	0.031351	0.17163	0.021009	0.010516	0.12405	0.044485	0.025435	0.013349	0.0159	0.013184	0.031937	0.025601	0.047197	0.04077	0.038082	0.055041	0.078065	0.098943	0.13824	0.14706	0.133	0.17823	0.14446	0.044693	0.050489	0.042946	0.020895	0.027111	0.034433	0.027706	0.010027	0.037347	0.01127	0.023642	0.011376	0.0073799	0.0035228	0.0064644	0.01233	0.0067707	0.015519	0.00054288	0.0028446	0.024796	0.028537	0.0026057	0.018578	0.014963	0.0065641	0.0062874	0.0086677	0.0094192	0.0098452	0.0094618	0.00053069	0.0041481	0.0047934	0.0026866	0.0012144
416	0.18759	0.13516	0.17496	0.02602	0.094465	0.086352	0.021846	0.085775	0.11094	0.074418	0.21024	0.15163	0.1077	0.072171	0.018099	0.014233	0.073354	0.0090419	0.019524	0.045103	0.034909	0.14539	0.032253	0.17321	0.021541	0.010722	0.1249	0.046481	0.02643	0.013226	0.015753	0.013169	0.032047	0.025955	0.047523	0.040582	0.038258	0.055041	0.078694	0.099057	0.14046	0.15096	0.13591	0.18193	0.14562	0.045208	0.05171	0.042946	0.020895	0.027111	0.033869	0.027706	0.010844	0.038593	0.012035	0.025029	0.011991	0.0071506	0.0036242	0.006442	0.012174	0.0066694	0.015323	0.00096211	0.0031803	0.025253	0.02926	0.0028569	0.018877	0.014791	0.0064281	0.0063018	0.0087276	0.0094409	0.0097091	0.0099624	0.00073885	0.0046282	0.005381	0.0033121	0.0016328
417	0.18977	0.13835	0.17721	0.027112	0.097148	0.087766	0.022178	0.087385	0.11545	0.076805	0.21122	0.15411	0.10845	0.072841	0.018701	0.014466	0.075706	0.0092769	0.020198	0.045735	0.035986	0.14522	0.033248	0.17401	0.022023	0.010898	0.12505	0.048489	0.027573	0.013211	0.015645	0.013078	0.03227	0.026196	0.047853	0.04035	0.038435	0.055168	0.07915	0.0994	0.14227	0.15451	0.1383	0.18469	0.14629	0.045575	0.052742	0.042798	0.020895	0.027111	0.033869	0.027706	0.011464	0.039456	0.012646	0.026427	0.012465	0.0073624	0.0035267	0.0064125	0.011967	0.0065414	0.015114	0.00086849	0.0034584	0.025576	0.03027	0.0028602	0.019164	0.014929	0.0064728	0.0061879	0.0085408	0.0093017	0.0098222	0.010494	0.0010542	0.0050205	0.0060005	0.0038191	0.0022157
418	0.19196	0.14153	0.17945	0.028204	0.099832	0.089181	0.02251	0.088994	0.11997	0.079192	0.21219	0.1566	0.1092	0.073512	0.019304	0.014699	0.078059	0.0095118	0.020872	0.046367	0.037063	0.14506	0.034243	0.17481	0.022505	0.011073	0.12519	0.050498	0.028715	0.013195	0.015537	0.012988	0.032493	0.026437	0.048184	0.040117	0.038612	0.055296	0.079606	0.099744	0.14407	0.15807	0.14068	0.18746	0.14697	0.045942	0.053774	0.04265	0.020895	0.027111	0.033869	0.027706	0.012084	0.040319	0.013257	0.027825	0.012938	0.0075743	0.0034293	0.006383	0.01176	0.0064134	0.014905	0.00077486	0.0037366	0.0259	0.03128	0.0028635	0.019451	0.015066	0.0065176	0.0060739	0.008354	0.0091625	0.0099353	0.011025	0.0013695	0.0054127	0.00662	0.0043261	0.0027986
