459	0.020625	0.16957	0.014213	0.0085993	0.001614	0.0020309	0.1291	0.091109	0.020099	0.056014	0.02013	0.02206	0.047662	0.019014	0.016958	0.092586	0.12696	0.084228	0.050903	0.030759	0.006434	0.11849	0.11855
460	0.020839	0.17171	0.014524	0.0088863	0.0017234	0.002066	0.13103	0.092892	0.02047	0.056916	0.020454	0.022416	0.048473	0.019364	0.017271	0.094824	0.12901	0.0851	0.052602	0.030937	0.0065525	0.12054	0.12005
461	0.020984	0.17392	0.014762	0.0091064	0.0018175	0.0020755	0.13333	0.095081	0.020854	0.057916	0.020789	0.022837	0.049426	0.019705	0.017636	0.097173	0.13082	0.085991	0.053778	0.031333	0.0066211	0.12266	0.12131
462	0.021129	0.17612	0.015	0.0093265	0.0019116	0.0020851	0.13563	0.09727	0.021238	0.058916	0.021125	0.023257	0.050378	0.020045	0.018001	0.099522	0.13262	0.086882	0.054954	0.03173	0.0066897	0.12478	0.12257
463	0.021227	0.17796	0.015317	0.0095015	0.0020087	0.0021143	0.13769	0.099211	0.02156	0.059812	0.02142	0.023555	0.051073	0.020326	0.018339	0.10187	0.13448	0.087792	0.054329	0.031988	0.0067052	0.12697	0.12428
464	0.021325	0.17981	0.015635	0.0096766	0.0021057	0.0021435	0.13975	0.10115	0.021883	0.060707	0.021716	0.023854	0.051768	0.020607	0.018677	0.10421	0.13634	0.088702	0.053703	0.032246	0.0067206	0.12916	0.126
465	0.021498	0.1819	0.015854	0.0099162	0.002226	0.0021992	0.14188	0.10329	0.022294	0.061485	0.021969	0.024244	0.052604	0.020871	0.018894	0.10642	0.13809	0.089319	0.055624	0.032395	0.0067052	0.13128	0.12762
466	0.021671	0.18399	0.016073	0.010156	0.0023464	0.0022549	0.144	0.10543	0.022704	0.062264	0.022222	0.024635	0.053439	0.021135	0.019112	0.10862	0.13984	0.089935	0.057544	0.032544	0.0066897	0.13339	0.12923
467	0.021771	0.1857	0.01626	0.010359	0.002413	0.0022191	0.14602	0.10716	0.022942	0.063063	0.022481	0.024893	0.054052	0.021332	0.019357	0.11066	0.14179	0.090666	0.05761	0.032732	0.0068073	0.13542	0.13074
468	0.021872	0.18741	0.016447	0.010561	0.0024797	0.0021834	0.14803	0.10889	0.02318	0.063861	0.02274	0.025151	0.054665	0.021528	0.019602	0.1127	0.14375	0.091397	0.057677	0.032921	0.0069248	0.13744	0.13224
469	0.022024	0.1885	0.016581	0.010561	0.0025292	0.0022191	0.14976	0.11093	0.023341	0.06453	0.022792	0.025238	0.055165	0.021653	0.019784	0.11454	0.1456	0.091926	0.056698	0.033073	0.0069328	0.13937	0.13363
470	0.022176	0.18958	0.016714	0.010561	0.0025787	0.0022549	0.15148	0.11297	0.023502	0.065198	0.022845	0.025325	0.055666	0.021777	0.019967	0.11639	0.14744	0.092455	0.055719	0.033226	0.0069408	0.1413	0.13501
471	0.022227	0.19046	0.016619	0.010525	0.0025996	0.0022601	0.15254	0.11389	0.023529	0.0655	0.022819	0.025384	0.055792	0.021828	0.020036	0.11775	0.14916	0.092669	0.056898	0.033149	0.0069328	0.14294	0.13643
472	0.022278	0.19134	0.016523	0.010489	0.0026206	0.0022653	0.15359	0.11481	0.023556	0.065802	0.022792	0.025442	0.055919	0.021878	0.020105	0.1191	0.15088	0.092882	0.058076	0.033073	0.0069248	0.14459	0.13784
473	0.022459	0.192	0.016372	0.010405	0.0025247	0.0022268	0.1543	0.11521	0.023422	0.065953	0.022766	0.025326	0.055983	0.021828	0.020036	0.12035	0.15281	0.093096	0.058076	0.033035	0.006815	0.14576	0.13896
474	0.02264	0.19267	0.016222	0.010321	0.0024288	0.0021884	0.15501	0.11561	0.023287	0.066105	0.02274	0.025209	0.056046	0.021777	0.019967	0.1216	0.15475	0.093311	0.058076	0.032997	0.0067052	0.14694	0.14008
475	0.022771	0.19267	0.016	0.010123	0.002393	0.0021884	0.15483	0.11534	0.023207	0.065953	0.022636	0.025008	0.055856	0.021702	0.019875	0.1223	0.15655	0.093311	0.056201	0.03277	0.0068875	0.14762	0.14056
476	0.022902	0.19267	0.015779	0.0099248	0.0023572	0.0021884	0.15465	0.11507	0.023126	0.065802	0.022531	0.024806	0.055666	0.021627	0.019784	0.123	0.15835	0.093311	0.054325	0.032544	0.0070698	0.1483	0.14105
477	0.023088	0.19267	0.015618	0.0098342	0.0023016	0.0021488	0.15412	0.11494	0.022968	0.065726	0.022402	0.024664	0.055603	0.021528	0.01967	0.12372	0.15982	0.093203	0.055671	0.032284	0.0070213	0.14881	0.14154
478	0.023274	0.19267	0.015456	0.0097436	0.0022459	0.0021092	0.15359	0.11481	0.022809	0.06565	0.022273	0.024522	0.05554	0.021429	0.019557	0.12443	0.16129	0.093096	0.057016	0.032024	0.0069728	0.14932	0.14203
479	0.023382	0.19311	0.01535	0.0096218	0.002228	0.0021338	0.15341	0.11441	0.022679	0.065726	0.022222	0.024326	0.055603	0.02138	0.01949	0.12515	0.16298	0.092882	0.055236	0.031695	0.007087	0.15019	0.14219
480	0.02349	0.19355	0.015244	0.0094999	0.00221	0.0021584	0.15324	0.11402	0.022548	0.065802	0.022171	0.02413	0.055666	0.021331	0.019423	0.12587	0.16467	0.092668	0.053456	0.031367	0.0072013	0.15105	0.14236
