414	0.052966	0.049431	0.047753	0.048978	0.0414	0.042756	0.043251	0.043853	0.04121	0.044157	0.043351	0.046238	0.04529	0.049204	0.043	0.046	0.048	0.049	0.046	0.045	0.049	0.053	0.052	0.051	0.051	0.067	0.052	0.05	0.05	0.050816	0.062517	0.056754	0.057943	0.070632	0.060954	0.056364	0.054954	0.053088	0.062087	0.062087	0.054828	0.048865	0.074131	0.069024	0.055463	0.054576	0.051523	0.043652
415	0.05315	0.049717	0.047808	0.049148	0.041688	0.042806	0.043251	0.044056	0.041115	0.044208	0.043501	0.04656	0.045447	0.049489	0.043	0.046	0.0485	0.0495	0.046	0.045	0.0495	0.0535	0.052	0.0515	0.051	0.0675	0.052	0.05	0.05	0.051169	0.062879	0.057083	0.058414	0.071206	0.061307	0.05669	0.055208	0.053272	0.062302	0.062446	0.054828	0.048978	0.07482	0.069504	0.055784	0.054892	0.051642	0.044263
416	0.053333	0.050003	0.047863	0.049317	0.041976	0.042855	0.043251	0.044259	0.04102	0.044259	0.043652	0.046881	0.045604	0.049774	0.043	0.046	0.049	0.05	0.046	0.045	0.05	0.054	0.052	0.052	0.051	0.068	0.052	0.05	0.05	0.051523	0.063241	0.057412	0.058884	0.071779	0.06166	0.057016	0.055463	0.053456	0.062517	0.062806	0.054828	0.049091	0.075509	0.069984	0.056105	0.055208	0.051761	0.044875
417	0.053457	0.050119	0.048029	0.049488	0.04217	0.043053	0.043401	0.044464	0.041115	0.044515	0.043854	0.047044	0.045921	0.050062	0.043	0.046	0.049	0.05	0.046	0.0455	0.05	0.054	0.0525	0.052	0.051	0.068	0.052	0.05	0.0505	0.051881	0.063534	0.057878	0.059432	0.072363	0.061873	0.057413	0.055784	0.053704	0.062517	0.063169	0.055209	0.049147	0.075946	0.070227	0.056495	0.055399	0.05194	0.045556
418	0.05358	0.050234	0.048195	0.049659	0.042364	0.043251	0.043551	0.044668	0.04121	0.044771	0.044055	0.047206	0.046238	0.05035	0.043	0.046	0.049	0.05	0.046	0.046	0.05	0.054	0.053	0.052	0.051	0.068	0.052	0.05	0.051	0.05224	0.063826	0.058345	0.059979	0.072946	0.062087	0.05781	0.056105	0.053951	0.062517	0.063533	0.05559	0.049204	0.076384	0.070469	0.056885	0.05559	0.052119	0.046238
419	0.053641	0.050467	0.04825	0.049947	0.042758	0.043451	0.043854	0.044823	0.041305	0.044927	0.044362	0.047425	0.04656	0.050408	0.043	0.0465	0.049	0.05	0.0465	0.0465	0.05	0.054	0.053	0.0525	0.0515	0.0685	0.0525	0.0505	0.051	0.052542	0.064345	0.058682	0.060396	0.073453	0.062664	0.058279	0.056561	0.054326	0.062662	0.064124	0.055719	0.049432	0.076826	0.070959	0.057215	0.055912	0.05224	0.046886
420	0.053703	0.050699	0.048306	0.050234	0.043152	0.043652	0.044157	0.044978	0.0414	0.045082	0.044668	0.047643	0.046881	0.050466	0.043	0.047	0.049	0.05	0.047	0.047	0.05	0.054	0.053	0.053	0.052	0.069	0.053	0.051	0.051	0.052845	0.064863	0.05902	0.060814	0.073961	0.063241	0.058749	0.057016	0.054702	0.062806	0.064714	0.055847	0.049659	0.077268	0.07145	0.057544	0.056234	0.05236	0.047534
421	0.053827	0.050934	0.048529	0.050467	0.043604	0.043904	0.04431	0.045291	0.041496	0.045343	0.044979	0.047919	0.047098	0.050876	0.043	0.047	0.049	0.05	0.047	0.047	0.05	0.054	0.053	0.053	0.052	0.069	0.053	0.051	0.051	0.053212	0.065239	0.059431	0.061379	0.074475	0.063534	0.059226	0.057413	0.055082	0.062806	0.065164	0.055911	0.049889	0.077357	0.071863	0.057743	0.056364	0.052481	0.047975
422	0.053951	0.051168	0.048753	0.050699	0.044055	0.044157	0.044463	0.045604	0.041591	0.045604	0.04529	0.048195	0.047315	0.051286	0.043	0.047	0.049	0.05	0.047	0.047	0.05	0.054	0.053	0.053	0.052	0.069	0.053	0.051	0.051	0.05358	0.065615	0.059841	0.061944	0.074989	0.063826	0.059704	0.05781	0.055463	0.062806	0.065615	0.055976	0.050119	0.077446	0.072277	0.057943	0.056494	0.052602	0.048417
423	0.054013	0.051286	0.048922	0.050875	0.044413	0.044516	0.044824	0.045921	0.041783	0.045921	0.045552	0.04853	0.047534	0.051405	0.043	0.047	0.0495	0.0505	0.047	0.0475	0.0505	0.054	0.053	0.0535	0.0525	0.069	0.053	0.051	0.051	0.053765	0.065918	0.060049	0.062447	0.075336	0.064196	0.060049	0.058144	0.055848	0.062878	0.065994	0.056105	0.050351	0.077625	0.072695	0.058077	0.056755	0.052662	0.048981
424	0.054075	0.051404	0.049091	0.051051	0.044771	0.044875	0.045186	0.046238	0.041976	0.046238	0.045814	0.048865	0.047753	0.051523	0.043	0.047	0.05	0.051	0.047	0.048	0.051	0.054	0.053	0.054	0.053	0.069	0.053	0.051	0.051	0.053951	0.066222	0.060256	0.062951	0.075683	0.064565	0.060395	0.058479	0.056234	0.062951	0.066374	0.056234	0.050582	0.077804	0.073114	0.05821	0.057016	0.052723	0.049545
425	0.054263	0.051642	0.049432	0.051406	0.04524	0.045344	0.045395	0.046722	0.042073	0.046668	0.046294	0.049148	0.048085	0.051701	0.043	0.0475	0.05	0.051	0.047	0.0485	0.051	0.054	0.0535	0.054	0.053	0.069	0.053	0.051	0.051	0.054201	0.066682	0.060465	0.063536	0.075946	0.064939	0.060674	0.058886	0.056625	0.063023	0.066836	0.056234	0.050934	0.077983	0.073198	0.05821	0.057082	0.052723	0.049832
426	0.05445	0.05188	0.049774	0.051761	0.045709	0.045814	0.045604	0.047206	0.04217	0.047098	0.046774	0.049431	0.048417	0.05188	0.043	0.048	0.05	0.051	0.047	0.049	0.051	0.054	0.054	0.054	0.053	0.069	0.053	0.051	0.051	0.05445	0.067143	0.060674	0.064121	0.076208	0.065313	0.060954	0.059293	0.057016	0.063096	0.067298	0.056234	0.051286	0.078163	0.073282	0.05821	0.057148	0.052723	0.050119
427	0.05445	0.05194	0.05012	0.05188	0.046187	0.04624	0.045974	0.047645	0.042463	0.04748	0.047208	0.049717	0.048698	0.05212	0.0435	0.048	0.0505	0.051	0.0475	0.0495	0.051	0.054	0.054	0.054	0.0535	0.069	0.053	0.051	0.051	0.054639	0.067454	0.061025	0.064642	0.07656	0.065539	0.061307	0.059705	0.05748	0.063241	0.067687	0.056364	0.051523	0.078434	0.073707	0.05821	0.057214	0.052784	0.050409
428	0.05445	0.052	0.050466	0.052	0.046666	0.046666	0.046345	0.048084	0.042756	0.047863	0.047643	0.050003	0.048978	0.05236	0.044	0.048	0.051	0.051	0.048	0.05	0.051	0.054	0.054	0.054	0.054	0.069	0.053	0.051	0.051	0.054828	0.067764	0.061376	0.065163	0.076913	0.065766	0.06166	0.060117	0.057943	0.063387	0.068077	0.056494	0.051761	0.078705	0.074131	0.05821	0.05728	0.052845	0.050699
429	0.05445	0.05212	0.050817	0.052301	0.0471	0.0471	0.046667	0.048475	0.042756	0.048084	0.047919	0.05041	0.049148	0.05242	0.044	0.048	0.051	0.051	0.048	0.0505	0.051	0.0545	0.054	0.0545	0.0545	0.0695	0.053	0.051	0.051	0.054954	0.067999	0.061447	0.06554	0.077269	0.065994	0.062016	0.060256	0.058278	0.06346	0.06855	0.056689	0.052121	0.078886	0.074302	0.058143	0.057346	0.052784	0.050875
430	0.05445	0.05224	0.051168	0.052602	0.047534	0.047534	0.046989	0.048865	0.042756	0.048306	0.048195	0.050816	0.049317	0.052481	0.044	0.048	0.051	0.051	0.048	0.051	0.051	0.055	0.054	0.055	0.055	0.07	0.053	0.051	0.051	0.055081	0.068234	0.061518	0.065917	0.077625	0.066222	0.062373	0.060395	0.058614	0.063533	0.069024	0.056885	0.052481	0.079068	0.074473	0.058076	0.057412	0.052723	0.051051
431	0.05445	0.052421	0.051464	0.052784	0.04792	0.048031	0.047481	0.049205	0.043054	0.048755	0.048643	0.05111	0.049546	0.052663	0.044	0.0485	0.0515	0.0515	0.048	0.0515	0.0515	0.055	0.054	0.055	0.055	0.07	0.0535	0.051	0.051	0.055208	0.068391	0.06166	0.066376	0.077894	0.066451	0.062445	0.060815	0.058953	0.06368	0.069343	0.05682	0.052724	0.07925	0.074731	0.05801	0.057478	0.052723	0.051168
432	0.05445	0.052602	0.051761	0.052966	0.048306	0.048529	0.047973	0.049545	0.043351	0.049204	0.049091	0.051404	0.049774	0.052845	0.044	0.049	0.052	0.052	0.048	0.052	0.052	0.055	0.054	0.055	0.055	0.07	0.054	0.051	0.051	0.055335	0.068549	0.061802	0.066834	0.078163	0.066681	0.062517	0.061235	0.059293	0.063826	0.069663	0.056754	0.052966	0.079433	0.074989	0.057943	0.057544	0.052723	0.051286
433	0.054513	0.052723	0.052181	0.053089	0.048698	0.04898	0.04814	0.04989	0.043501	0.049546	0.049375	0.051583	0.049831	0.052966	0.0445	0.049	0.052	0.052	0.0485	0.0525	0.052	0.055	0.0545	0.0555	0.0555	0.07	0.054	0.051	0.051	0.055399	0.068707	0.061802	0.066989	0.078343	0.066989	0.062879	0.061306	0.059567	0.0639	0.069985	0.056951	0.05315	0.0798	0.075076	0.057876	0.057544	0.052723	0.051405
434	0.054576	0.052845	0.052602	0.053211	0.049091	0.049431	0.048306	0.050234	0.043652	0.049888	0.049659	0.051761	0.049888	0.053088	0.045	0.049	0.052	0.052	0.049	0.053	0.052	0.055	0.055	0.056	0.056	0.07	0.054	0.051	0.051	0.055463	0.068865	0.061802	0.067143	0.078524	0.067298	0.063241	0.061376	0.059841	0.063973	0.070307	0.057148	0.053333	0.080168	0.075162	0.05781	0.057544	0.052723	0.051523
435	0.054576	0.052905	0.053029	0.053334	0.049375	0.049833	0.048698	0.050584	0.043803	0.050177	0.050121	0.05194	0.049946	0.053334	0.045	0.049	0.052	0.052	0.049	0.053	0.052	0.055	0.055	0.056	0.056	0.0705	0.054	0.051	0.051	0.055719	0.069104	0.061944	0.067454	0.078796	0.067531	0.063314	0.061732	0.060118	0.064047	0.070796	0.057082	0.053642	0.080446	0.075336	0.057876	0.05761	0.052723	0.051582
436	0.054576	0.052966	0.053456	0.053456	0.049659	0.050234	0.049091	0.050933	0.043954	0.050466	0.050582	0.052119	0.050003	0.05358	0.045	0.049	0.052	0.052	0.049	0.053	0.052	0.055	0.055	0.056	0.056	0.071	0.054	0.051	0.051	0.055976	0.069343	0.062087	0.067764	0.079068	0.067764	0.063387	0.062087	0.060395	0.064121	0.071285	0.057016	0.053951	0.080724	0.075509	0.057943	0.057677	0.052723	0.051642
437	0.054576	0.053027	0.053704	0.05358	0.049947	0.050525	0.049375	0.051347	0.044005	0.050758	0.050816	0.052421	0.050061	0.05358	0.045	0.049	0.052	0.052	0.049	0.0535	0.052	0.055	0.055	0.056	0.056	0.071	0.054	0.051	0.051	0.05604	0.069343	0.06223	0.068078	0.079434	0.067842	0.06346	0.06223	0.060674	0.064047	0.07145	0.057148	0.054201	0.08091	0.075683	0.057876	0.05761	0.052662	0.051821
438	0.054576	0.053088	0.053951	0.053703	0.050234	0.050816	0.049659	0.051761	0.044055	0.051051	0.051051	0.052723	0.050119	0.05358	0.045	0.049	0.052	0.052	0.049	0.054	0.052	0.055	0.055	0.056	0.056	0.071	0.054	0.051	0.051	0.056105	0.069343	0.062373	0.068391	0.079799	0.06792	0.063533	0.062373	0.060954	0.063973	0.071614	0.05728	0.05445	0.081096	0.075858	0.05781	0.057544	0.052602	0.052
439	0.054576	0.053027	0.054263	0.053703	0.050408	0.051169	0.049889	0.052	0.044259	0.051227	0.051227	0.052723	0.050234	0.05358	0.045	0.049	0.052	0.052	0.049	0.054	0.052	0.055	0.055	0.056	0.056	0.071	0.054	0.051	0.051	0.056169	0.069503	0.062517	0.068628	0.079799	0.068077	0.063753	0.06259	0.061024	0.064047	0.071863	0.057082	0.054576	0.081096	0.075858	0.057943	0.057478	0.052541	0.05206
440	0.054576	0.052966	0.054576	0.053703	0.050582	0.051523	0.050119	0.05224	0.044463	0.051404	0.051404	0.052723	0.05035	0.05358	0.045	0.049	0.052	0.052	0.049	0.054	0.052	0.055	0.055	0.056	0.056	0.071	0.054	0.051	0.051	0.056234	0.069663	0.062661	0.068865	0.079799	0.068234	0.063973	0.062806	0.061094	0.064121	0.072111	0.056885	0.054702	0.081096	0.075858	0.058076	0.057412	0.052481	0.052119
441	0.054513	0.053027	0.054765	0.053703	0.050641	0.051761	0.050292	0.0523	0.044566	0.051642	0.051523	0.052784	0.05035	0.053457	0.045	0.049	0.052	0.052	0.049	0.0545	0.052	0.0545	0.055	0.056	0.0565	0.0705	0.054	0.051	0.051	0.056299	0.069743	0.062517	0.068945	0.079708	0.068234	0.0639	0.062951	0.061235	0.063827	0.072028	0.056755	0.054702	0.080817	0.075858	0.058278	0.057412	0.052602	0.0523
442	0.05445	0.053088	0.054954	0.053703	0.050699	0.052	0.050466	0.05236	0.044668	0.05188	0.051642	0.052845	0.05035	0.053333	0.045	0.049	0.052	0.052	0.049	0.055	0.052	0.054	0.055	0.056	0.057	0.07	0.054	0.051	0.051	0.056364	0.069823	0.062373	0.069024	0.079616	0.068234	0.063826	0.063096	0.061376	0.063533	0.071945	0.056624	0.054702	0.080538	0.075858	0.058479	0.057412	0.052723	0.052481
443	0.054513	0.053027	0.055208	0.053641	0.050758	0.05206	0.0507	0.052542	0.04472	0.052	0.051701	0.052905	0.05035	0.053211	0.045	0.049	0.052	0.0515	0.049	0.055	0.052	0.054	0.055	0.056	0.057	0.07	0.054	0.051	0.051	0.056299	0.069823	0.06223	0.069024	0.079433	0.068234	0.063826	0.063168	0.061447	0.063314	0.071697	0.056559	0.054765	0.080261	0.075683	0.058682	0.057346	0.052723	0.052602
444	0.054576	0.052966	0.055463	0.05358	0.050816	0.052119	0.050933	0.052723	0.044771	0.052119	0.051761	0.052966	0.05035	0.053088	0.045	0.049	0.052	0.051	0.049	0.055	0.052	0.054	0.055	0.056	0.057	0.07	0.054	0.051	0.051	0.056234	0.069823	0.062087	0.069024	0.07925	0.068234	0.063826	0.063241	0.061518	0.063096	0.07145	0.056494	0.054828	0.079983	0.075509	0.058884	0.05728	0.052723	0.052723
445	0.054513	0.052966	0.055526	0.053457	0.050816	0.05218	0.050875	0.052845	0.044823	0.05206	0.05188	0.052905	0.050292	0.052906	0.045	0.049	0.052	0.051	0.049	0.055	0.052	0.054	0.055	0.056	0.057	0.07	0.054	0.051	0.051	0.056299	0.069904	0.062158	0.069183	0.079159	0.068155	0.0639	0.063314	0.061518	0.062951	0.071285	0.056364	0.054765	0.079617	0.075336	0.059225	0.057346	0.052784	0.052906
446	0.05445	0.052966	0.05559	0.053333	0.050816	0.05224	0.050816	0.052966	0.044875	0.052	0.052	0.052845	0.050234	0.052723	0.045	0.049	0.052	0.051	0.049	0.055	0.052	0.054	0.055	0.056	0.057	0.07	0.054	0.051	0.051	0.056364	0.069984	0.06223	0.069343	0.079068	0.068077	0.063973	0.063387	0.061518	0.062806	0.071121	0.056234	0.054702	0.07925	0.075162	0.059566	0.057412	0.052845	0.053088
447	0.054388	0.052966	0.055719	0.053395	0.050875	0.05224	0.050875	0.052845	0.044926	0.052	0.051821	0.052784	0.050234	0.052542	0.045	0.049	0.052	0.051	0.049	0.055	0.0515	0.054	0.055	0.056	0.0565	0.07	0.054	0.0505	0.051	0.056429	0.070065	0.062158	0.069423	0.078705	0.068077	0.064047	0.06346	0.06166	0.06259	0.07104	0.056105	0.054639	0.078887	0.075162	0.059842	0.057346	0.052784	0.053272
448	0.054325	0.052966	0.055847	0.053456	0.050933	0.05224	0.050933	0.052723	0.044978	0.052	0.051642	0.052723	0.050234	0.05236	0.045	0.049	0.052	0.051	0.049	0.055	0.051	0.054	0.055	0.056	0.056	0.07	0.054	0.05	0.051	0.056494	0.070146	0.062087	0.069502	0.078343	0.068077	0.064121	0.063533	0.061802	0.062373	0.070958	0.055976	0.054576	0.078524	0.075162	0.060117	0.05728	0.052723	0.053456
449	0.054388	0.052966	0.055911	0.053334	0.050933	0.05224	0.050992	0.052723	0.04503	0.052	0.051642	0.052662	0.050176	0.05224	0.0445	0.049	0.052	0.051	0.049	0.055	0.051	0.054	0.055	0.056	0.0565	0.0695	0.054	0.05	0.0505	0.056494	0.070146	0.062016	0.069502	0.078253	0.068077	0.064195	0.06346	0.061802	0.062302	0.070714	0.055911	0.054639	0.078253	0.075076	0.060465	0.05728	0.052845	0.05358
450	0.05445	0.052966	0.055976	0.053211	0.050933	0.05224	0.051051	0.052723	0.045082	0.052	0.051642	0.052602	0.050119	0.052119	0.044	0.049	0.052	0.051	0.049	0.055	0.051	0.054	0.055	0.056	0.057	0.069	0.054	0.05	0.05	0.056494	0.070146	0.061944	0.069502	0.078163	0.068077	0.064269	0.063387	0.061802	0.06223	0.070469	0.055847	0.054702	0.077983	0.074989	0.060814	0.05728	0.052966	0.053703
451	0.054388	0.052905	0.05617	0.053272	0.050933	0.0523	0.050992	0.052723	0.04503	0.05194	0.051582	0.052541	0.050061	0.05206	0.0445	0.049	0.052	0.051	0.049	0.055	0.051	0.054	0.055	0.056	0.0565	0.069	0.054	0.05	0.05	0.056624	0.070226	0.061944	0.069583	0.077983	0.068155	0.064195	0.063533	0.061873	0.062158	0.070551	0.055847	0.054639	0.077715	0.074989	0.061166	0.057214	0.052966	0.053889
452	0.054325	0.052845	0.056364	0.053333	0.050933	0.05236	0.050933	0.052723	0.044978	0.05188	0.051523	0.052481	0.050003	0.052	0.045	0.049	0.052	0.051	0.049	0.055	0.051	0.054	0.055	0.056	0.056	0.069	0.054	0.05	0.05	0.056754	0.070307	0.061944	0.069663	0.077804	0.068234	0.064121	0.06368	0.061944	0.062087	0.070632	0.055847	0.054576	0.077446	0.074989	0.061518	0.057148	0.052966	0.054075
453	0.054325	0.052905	0.056299	0.053272	0.050933	0.05236	0.050875	0.052662	0.044926	0.05194	0.051523	0.05242	0.049946	0.051821	0.0445	0.0485	0.052	0.051	0.0485	0.055	0.051	0.054	0.0545	0.0555	0.056	0.069	0.054	0.05	0.05	0.056885	0.070388	0.061944	0.069823	0.077714	0.068077	0.064195	0.063753	0.061944	0.061944	0.070551	0.055783	0.054513	0.077357	0.074903	0.061731	0.057148	0.052966	0.0542
454	0.054325	0.052966	0.056234	0.053211	0.050933	0.05236	0.050816	0.052602	0.044875	0.052	0.051523	0.05236	0.049888	0.051642	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.054	0.054	0.055	0.056	0.069	0.054	0.05	0.05	0.057016	0.070469	0.061944	0.069984	0.077625	0.06792	0.064269	0.063826	0.061944	0.061802	0.070469	0.055719	0.05445	0.077268	0.074817	0.061944	0.057148	0.052966	0.054325
455	0.054325	0.052966	0.056364	0.053211	0.050933	0.05236	0.050875	0.052602	0.044875	0.052	0.051523	0.052481	0.049946	0.051821	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.054	0.0545	0.055	0.0565	0.0695	0.054	0.05	0.05	0.057082	0.070469	0.061944	0.070146	0.077714	0.067999	0.064417	0.063826	0.061944	0.061873	0.070551	0.055655	0.054388	0.077536	0.07499	0.062159	0.057082	0.053089	0.054325
456	0.054325	0.052966	0.056494	0.053211	0.050933	0.05236	0.050933	0.052602	0.044875	0.052	0.051523	0.052602	0.050003	0.052	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.054	0.055	0.055	0.057	0.07	0.054	0.05	0.05	0.057148	0.070469	0.061944	0.070307	0.077804	0.068077	0.064565	0.063826	0.061944	0.061944	0.070632	0.05559	0.054325	0.077804	0.075162	0.062373	0.057016	0.053211	0.054325
457	0.054325	0.052966	0.056494	0.053272	0.050992	0.05236	0.050933	0.052541	0.044926	0.05194	0.051523	0.052602	0.050003	0.052	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.054	0.0545	0.055	0.057	0.07	0.054	0.05	0.05	0.057346	0.070632	0.061944	0.070469	0.077893	0.068155	0.064565	0.0639	0.062016	0.062087	0.070795	0.055526	0.05445	0.078164	0.075336	0.062445	0.056885	0.05315	0.054388
458	0.054325	0.052966	0.056494	0.053333	0.051051	0.05236	0.050933	0.052481	0.044978	0.05188	0.051523	0.052602	0.050003	0.052	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.054	0.054	0.055	0.057	0.07	0.054	0.05	0.05	0.057544	0.070795	0.061944	0.070632	0.077983	0.068234	0.064565	0.063973	0.062087	0.06223	0.070958	0.055463	0.054576	0.078524	0.075509	0.062517	0.056754	0.053088	0.05445
459	0.054325	0.053027	0.056559	0.053395	0.051109	0.05236	0.050992	0.052541	0.04503	0.05194	0.051642	0.052662	0.050119	0.05206	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.0535	0.054	0.055	0.057	0.0705	0.054	0.05	0.05	0.05781	0.070876	0.062087	0.070795	0.078163	0.068234	0.06464	0.063973	0.062087	0.062302	0.071204	0.055526	0.05445	0.078887	0.075596	0.062589	0.05682	0.05315	0.054513
460	0.054325	0.053088	0.056624	0.053456	0.051168	0.05236	0.051051	0.052602	0.045082	0.052	0.051761	0.052723	0.050234	0.052119	0.044	0.048	0.052	0.051	0.048	0.055	0.051	0.053	0.054	0.055	0.057	0.071	0.054	0.05	0.05	0.058076	0.070958	0.06223	0.070958	0.078343	0.068234	0.064714	0.063973	0.062087	0.062373	0.07145	0.05559	0.054325	0.07925	0.075683	0.062661	0.056885	0.053211	0.054576
